3,10
38,7
23,25
29,15
38,26
45,7
27,10
4,19
27,15
17,13
14,6
50,25
36,23
20,25
9,26
27,9
36,3
0,19
2,19
7,15
34,5
14,25
24,3
10,19
32,23
8,6
25,20
44,16
46,22
14,29
44,10
14,22
41,5
19,2
38,25
33,3
3,14
14,14
18,21
18,11
27,10
17,29
31,16
16,3
39,30
1,22
37,30
12,18
12,28
32,12
49,12
35,8
29,30
26,23
2,2
40,18
42,26
0,27
24,5
33,8
11,28
30,28
1,5
16,2
50,28
35,12
41,24
32,29
34,15
33,17
24,11
45,14
3,27
36,7
39,26
42,6
2,28
44,14
16,19
44,24
13,12
3,7
23,18
48,1
2,1
14,28
47,23
17,2
9,23
27,18
20,3
47,3
10,5
16,18
1,20
14,9
7,3
21,29
50,3
6,27
22,30
31,20
47,14
32,4
12,2
34,29
31,24
49,14
41,18
35,5
26,20
1,6
1,10
47,23
35,17
50,11
10,15
44,5
9,21
6,14
5,14
5,11
31,18
17,9
16,12
37,1
49,2
24,27
8,25
36,3
44,9
0,19
40,17
19,6
36,12
27,22
27,26
44,21
16,12
45,2
15,8
42,15
24,26
43,24
48,7
5,28
32,23
48,3
25,20
11,16
27,26
45,11
26,2
48,27
27,23
1,21
47,20
12,9
11,6
32,5
21,28
50,7
28,24
35,8
12,16
19,13
17,7
29,30
26,15
29,30
35,10
42,16
12,9
28,21
12,2
23,22
10,6
46,25
37,10
43,27
4,20
47,7
7,9
15,13
6,30
48,4
42,12
23,24
10,29
7,3
22,19
18,17
44,20
12,6
37,23
2,5
28,6
14,7
5,10
31,5
15,27
9,1
42,13
38,15
2,13
9,22
16,17
32,26
8,19
20,19
29,7
46,1
23,10
12,8
17,26
20,12
26,6
28,29
32,22
48,15
41,21
5,15
50,17
49,4
26,8
8,13
34,1
22,20
15,18
27,14
43,4
43,21
24,4
45,18
43,3
43,5
26,16
43,8
27,18
20,23
29,8
43,16
9,22
