14,13
6,28
24,27
8,23
46,28
50,27
43,26
23,9
28,16
25,28
25,28
13,20
34,4
33,8
26,14
4,5
10,29
5,22
49,6
14,23
17,26
13,26
13,12
19,19
19,4
1,18
19,13
24,18
18,1
28,7
24,28
47,18
14,15
25,18
36,3
22,12
25,29
27,15
32,27
13,6
32,25
14,9
26,26
29,7
28,26
39,6
32,6
17,1
21,25
47,1
50,1
48,26
27,7
43,10
43,8
47,8
37,14
31,23
3,2
43,1
13,8
39,4
16,28
11,2
49,3
4,13
18,28
0,6
35,4
14,29
23,28
36,8
27,29
18,21
30,29
39,15
6,8
48,21
40,27
42,16
11,24
9,22
21,10
46,22
36,30
38,16
5,21
32,28
27,1
47,17
8,27
25,2
30,16
6,2
37,1
14,23
27,11
30,23
41,28
37,18
7,25
5,7
5,19
25,8
25,27
17,3
2,16
7,21
18,3
29,9
37,2
38,1
9,27
38,9
18,12
30,4
30,20
12,13
25,27
36,4
12,18
28,20
39,6
1,16
39,8
36,3
25,22
7,10
48,26
33,3
28,7
4,8
36,29
26,27
40,9
5,23
43,24
23,20
11,27
30,18
28,6
21,13
28,5
33,27
18,9
29,23
46,28
38,20
34,15
31,9
29,13
19,3
4,5
47,1
12,28
0,17
44,8
37,3
43,3
2,4
28,1
45,26
34,3
38,19
27,29
49,28
2,10
42,5
9,14
6,28
38,20
3,16
41,25
22,5
43,5
38,18
2,26
36,25
23,28
32,14
3,11
20,26
14,3
11,5
28,21
9,23
26,29
44,21
