47,17
43,25
12,17
9,20
17,4
38,5
44,1
32,29
32,20
17,8
7,22
12,11
27,18
3,24
50,26
33,5
12,26
17,16
8,24
5,6
50,11
36,12
31,8
20,30
42,30
30,12
37,18
25,28
46,23
7,3
44,29
4,23
1,15
32,29
0,20
25,22
9,9
44,6
4,20
13,2
49,3
25,3
23,18
6,9
31,20
34,5
35,17
35,10
35,21
16,18
0,16
49,1
41,18
42,12
29,5
5,1
13,28
26,21
41,26
7,27
3,26
11,6
18,4
13,28
44,21
27,29
39,20
27,1
33,14
50,27
33,9
47,25
49,9
26,6
26,10
50,17
35,8
19,16
27,28
2,6
40,13
12,9
40,13
24,8
18,10
6,12
8,9
16,10
17,15
37,1
48,23
1,25
16,29
8,20
14,29
19,21
10,26
25,13
50,3
35,5
32,22
38,24
25,8
18,14
7,8
38,25
38,8
39,29
5,1
27,11
28,28
20,26
20,9
25,19
15,16
24,21
47,16
47,13
48,16
33,5
28,25
42,27
20,3
15,3
25,13
24,3
3,3
5,12
27,25
11,7
7,19
41,13
36,10
3,15
2,30
40,1
42,21
27,17
7,8
38,9
17,4
4,22
42,22
1,16
12,18
7,21
43,28
16,16
49,15
30,13
49,26
45,12
41,15
31,25
0,20
21,26
48,17
22,7
30,13
41,12
19,7
30,3
8,1
12,17
43,1
27,18
25,18
22,3
37,24
8,17
42,9
27,10
16,25
34,24
22,28
38,28
37,8
9,28
0,19
21,30
14,8
24,2
30,17
50,16
9,13
2,20
6,15
39,15
37,16
14,9
14,23
22,8
10,18
29,6
40,3
7,23
42,20
9,9
46,9
19,14
29,21
29,19
47,11
14,16
42,27
0,26
4,19
35,8
10,20
22,14
15,21
12,11
14,5
29,29
45,3
32,13
15,4
41,2
50,24
48,12
12,10
9,22
48,17
27,24
50,25
20,15
8,3
0,11
2,19
20,8
38,27
18,20
48,11
18,24
32,24
0,16
15,18
50,24
46,24
9,9
40,16
5,6
33,14
41,19
28,2
0,11
46,27
11,1
46,1
0,26
22,30
3,25
28,19
21,7
2,29
6,6
7,19
11,2
13,11
37,4
39,8
40,16
40,3
18,4
5,7
27,20
21,17
22,16
44,1
38,28
37,25
2,19
17,1
38,2
8,2
4,16
9,9
12,17
32,7
36,3
2,4
26,10
28,29
45,24
3,29
49,13
1,24
49,5
46,14
39,17
26,20
9,14
4,17
31,8
19,11
43,14
40,13
28,29
50,27
44,2
32,9
24,6
47,22
50,28
16,13
6,5
16,22
37,11
31,3
23,17
3,7
18,4
1,27
10,17
6,6
46,24
35,18
43,24
11,10
39,17
8,9
32,10
19,2
39,24
21,19
50,30
19,4
25,24
39,6
32,28
19,29
45,13
0,13
12,1
48,22
20,12
19,22
28,19
40,4
32,7
27,28
10,6
2,25
47,25
9,25
26,6
31,20
4,14
46,1
5,5
16,26
27,7
22,9
20,10
24,14
32,5
1,4
21,14
45,26
32,7
30,12
8,18
27,5
34,7
14,10
10,4
21,11
34,10
19,30
47,1
30,11
3,21
28,30
50,6
32,29
17,11
44,5
4,8
24,15
12,25
28,3
23,18
20,24
0,22
18,7
5,25
16,2
35,19
11,2
22,26
14,3
5,22
38,6
46,26
29,1
50,9
13,29
43,14
30,6
46,20
35,8
13,18
15,1
13,25
42,17
45,16
30,2
14,27
4,24
13,20
0,13
38,14
50,28
21,18
29,10
32,28
32,12
39,28
5,13
33,6
50,1
43,16
40,1
22,15
15,22
5,27
24,17
7,21
4,4
38,18
42,28
9,20
20,21
3,11
10,3
48,13
34,21
38,3
5,10
47,13
12,18
32,3
40,16
14,29
12,29
30,1
16,25
18,18
44,16
13,21
44,29
37,4
36,25
24,26
3,12
8,27
6,9
11,25
1,5
4,20
9,11
1,17
50,11
25,16
30,15
2,12
16,16
47,9
28,10
41,29
48,20
27,12
40,24
36,30
32,19
26,15
27,19
2,30
14,7
41,28
24,28
27,9
33,3
31,12
47,6
30,5
38,3
13,1
0,4
25,5
1,15
6,3
24,9
41,26
12,12
45,17
41,3
10,27
20,14
31,12
22,1
19,16
17,14
20,8
41,2
28,3
44,14
31,30
48,2
21,10
41,19
45,11
42,14
21,23
46,16
39,25
34,12
20,24
24,19
33,8
5,28
43,7
11,15
0,30
5,2
25,21
25,29
26,4
1,29
1,15
42,1
14,26
2,15
18,22
3,20
4,29
0,30
40,20
48,18
47,13
27,18
38,24
25,10
11,11
34,2
18,20
19,2
47,15
38,2
35,14
25,4
18,25
8,26
28,9
40,1
29,17
0,8
48,25
14,6
50,29
42,10
24,10
15,26
37,13
15,2
14,17
19,15
42,12
48,2
12,29
2,26
15,4
5,15
44,6
13,30
49,4
47,11
21,12
22,13
36,10
18,11
8,16
18,28
2,29
18,20
11,12
48,19
27,6
32,29
5,12
7,22
39,2
50,5
33,29
35,19
16,28
50,9
8,26
31,27
1,13
11,22
12,26
48,20
30,24
26,11
24,21
12,6
39,13
2,9
41,28
8,4
35,13
21,21
13,25
34,2
7,30
34,24
4,21
15,11
14,9
36,16
25,27
23,18
20,10
17,12
15,7
2,15
19,23
39,19
18,5
3,29
30,3
49,25
17,23
30,10
20,28
22,14
33,12
11,20
13,23
0,11
49,1
10,19
5,16
4,7
45,29
35,7
25,11
37,26
33,19
10,24
19,12
7,26
19,30
25,7
18,11
21,24
1,26
42,28
35,3
33,9
20,6
33,3
28,10
9,24
30,27
29,11
22,12
27,14
14,27
26,17
45,11
4,16
14,16
9,7
21,16
15,16
39,24
47,4
18,15
25,5
35,11
17,22
49,23
39,15
31,20
29,7
50,8
50,9
4,12
29,8
24,28
1,24
44,27
6,24
49,1
10,15
23,30
28,25
0,13
12,3
17,7
50,14
10,12
41,8
12,5
11,1
9,5
15,19
44,19
12,16
8,11
44,14
37,28
39,25
13,5
27,24
47,20
13,19
44,17
36,1
5,6
8,21
43,24
18,11
20,12
33,19
37,11
3,18
21,23
26,20
43,13
4,27
28,11
0,15
36,15
38,19
45,25
47,7
39,14
45,8
20,27
25,26
5,25
10,25
41,19
6,19
25,30
12,25
38,15
35,27
45,18
14,16
22,14
41,19
15,30
42,30
14,13
12,29
9,17
45,28
30,18
2,29
6,10
42,22
3,22
2,20
24,28
8,25
4,15
7,5
20,21
41,21
8,11
16,16
8,22
35,25
41,3
47,29
34,7
46,26
42,3
16,26
39,21
47,17
21,4
