24,16
38,4
35,24
46,30
0,12
28,10
33,7
2,6
26,20
41,16
11,21
48,9
8,4
38,24
19,27
17,29
50,15
27,29
40,25
21,29
2,12
48,2
22,7
50,1
22,25
45,22
30,28
8,4
26,1
10,4
11,19
50,30
33,15
14,15
23,25
31,22
19,29
41,26
4,21
17,1
43,26
26,27
45,10
2,16
24,14
32,18
47,5
13,20
38,11
46,27
42,2
9,22
36,13
26,7
24,29
39,23
26,18
26,9
6,18
16,24
40,2
34,18
15,3
22,5
6,14
12,16
7,6
27,10
11,3
39,19
46,21
5,8
46,27
41,25
29,12
5,15
4,25
31,21
28,2
20,24
33,18
27,14
28,17
38,5
1,22
4,9
26,8
45,7
7,16
1,9
33,30
50,17
34,30
13,6
40,23
31,1
13,9
48,7
1,15
23,21
50,11
16,14
16,30
25,17
19,1
47,25
35,14
29,11
46,30
29,19
48,12
30,7
49,3
31,11
10,7
7,7
43,22
36,11
39,11
2,28
34,16
43,6
8,14
34,10
34,26
34,10
1,7
20,28
40,6
10,11
27,24
17,24
11,15
6,27
41,30
26,7
21,25
46,15
5,24
24,12
21,7
47,20
14,27
33,24
9,16
5,15
20,7
12,30
37,30
35,17
37,7
18,25
37,11
33,2
13,15
43,13
1,26
22,23
12,2
6,5
29,6
22,11
1,18
30,8
5,15
41,4
40,19
2,5
35,21
46,14
15,8
5,23
43,12
45,27
35,30
0,9
8,6
40,5
20,7
21,2
44,26
25,17
0,15
33,17
47,12
14,18
25,1
5,8
32,2
15,27
10,11
44,30
25,30
42,9
25,22
12,8
7,9
40,29
36,29
41,30
0,13
47,19
19,2
50,15
3,23
2,30
28,25
23,23
13,25
24,27
3,17
41,13
47,27
29,15
29,10
21,26
10,11
3,26
48,2
45,8
30,22
1,19
45,13
30,16
26,18
45,29
26,17
27,11
11,29
27,17
18,16
42,8
46,16
32,13
9,5
21,30
36,7
42,7
21,4
46,23
38,21
50,14
21,12
12,17
39,8
40,12
29,20
21,17
45,11
3,6
26,15
4,26
37,23
17,3
3,14
41,14
7,11
8,9
2,26
43,7
10,18
26,9
35,27
37,26
1,9
25,17
1,19
48,20
43,29
39,26
17,8
24,29
26,21
47,24
45,10
18,2
50,6
5,23
30,29
38,23
35,22
44,22
21,1
14,3
14,26
10,19
46,13
43,29
12,25
2,26
21,2
11,6
38,24
13,22
17,28
34,23
20,23
36,18
44,20
3,27
40,13
32,4
16,18
29,30
6,9
34,11
33,8
38,28
9,9
50,5
40,23
36,18
40,5
12,4
13,13
19,14
12,17
50,3
27,23
25,24
4,28
33,15
49,16
32,9
28,5
3,12
15,2
32,28
0,8
30,6
36,22
50,2
25,12
28,17
11,8
47,27
16,26
34,24
23,20
3,7
41,2
10,4
5,10
13,18
14,3
26,4
33,15
9,19
11,19
34,9
35,18
28,13
42,7
6,2
17,25
21,21
5,4
4,27
8,20
0,23
35,16
26,3
19,12
50,25
12,24
11,24
45,1
17,28
6,30
35,28
0,12
4,11
35,26
29,14
29,19
38,4
49,13
29,25
49,4
10,14
18,29
37,19
21,14
31,6
25,3
7,27
33,1
31,19
4,4
12,27
30,19
7,9
31,13
21,16
32,10
42,20
20,27
33,10
44,28
45,23
46,11
1,1
44,23
41,29
33,23
35,13
17,22
4,27
8,23
18,27
43,22
21,8
0,4
9,6
8,4
6,25
25,8
32,24
39,20
31,4
35,23
44,14
19,13
38,3
34,20
6,7
16,26
4,23
21,13
16,11
13,11
5,17
37,25
22,18
33,18
25,12
30,17
30,6
11,10
15,30
46,11
27,4
7,4
11,20
35,12
20,24
2,14
9,6
14,8
44,12
46,23
16,11
29,6
11,19
5,16
4,9
24,10
7,5
41,22
37,19
21,29
46,7
13,7
29,20
20,16
37,21
35,24
22,29
21,4
14,17
18,17
50,19
8,23
15,17
50,14
4,5
42,1
45,25
23,28
10,13
38,11
35,6
25,5
45,26
2,22
22,20
42,2
11,25
21,4
3,9
33,27
1,3
10,14
6,25
23,7
32,24
41,8
36,29
27,28
40,1
33,14
37,22
23,4
14,8
45,29
27,12
21,20
4,13
21,11
31,11
34,4
14,30
12,13
38,23
36,20
39,14
35,22
28,28
13,16
11,3
15,8
30,3
36,10
10,19
3,4
19,13
9,23
1,27
44,30
24,3
22,9
7,5
8,13
17,8
43,22
17,18
4,15
28,20
39,25
48,7
50,2
33,6
9,14
35,29
49,23
27,20
16,2
43,4
43,10
41,17
43,26
29,18
28,24
24,18
31,3
32,20
47,1
4,22
33,8
50,26
1,12
42,21
47,19
20,29
7,24
13,9
44,7
48,15
6,19
24,27
22,14
33,8
40,29
30,8
5,24
16,24
19,17
39,23
20,19
38,3
34,28
19,2
9,3
4,27
1,3
18,18
39,9
30,6
22,8
39,30
1,22
13,25
28,3
36,5
13,18
37,8
27,10
35,26
13,20
28,9
36,19
7,4
21,30
36,30
44,22
25,10
24,30
16,27
28,7
6,5
47,20
28,19
22,9
49,19
9,4
25,11
2,9
31,12
16,8
37,7
1,9
17,16
1,19
16,4
48,4
38,8
20,28
19,12
3,1
16,7
44,28
32,21
