13,7
22,12
13,9
17,10
12,5
18,4
12,30
8,20
3,27
0,30
45,16
12,4
28,24
18,24
29,29
23,11
6,4
29,25
48,20
33,18
12,23
9,4
33,5
32,25
48,7
25,27
3,20
45,13
4,7
38,4
8,10
49,1
25,26
32,9
13,30
17,27
20,28
39,23
36,27
36,15
45,3
27,16
0,29
23,9
28,25
40,9
12,12
29,1
48,28
1,26
27,24
29,17
10,9
17,29
9,26
30,30
38,25
11,6
39,22
44,17
11,16
28,7
11,23
40,16
0,29
22,22
4,4
20,10
38,21
37,19
4,20
21,26
11,4
42,3
20,29
12,4
43,12
17,28
27,12
29,26
10,25
29,11
50,29
50,13
18,6
32,27
18,10
17,18
42,23
15,2
24,3
19,4
36,11
33,25
18,3
17,19
19,5
30,9
31,9
29,30
36,2
40,8
22,25
12,27
31,6
28,20
4,21
31,20
36,26
10,3
9,17
3,8
3,18
43,13
4,3
25,28
17,22
49,4
43,10
31,6
32,20
25,9
33,9
33,30
50,20
49,9
20,30
39,5
0,22
41,6
41,21
4,29
32,24
31,13
23,30
35,21
32,21
36,24
11,7
22,18
21,18
50,21
25,26
35,10
15,6
35,8
49,2
21,19
35,20
35,4
28,17
13,17
37,8
47,2
21,28
2,18
27,12
13,24
32,4
7,14
11,27
0,27
19,28
21,30
19,24
44,21
47,18
20,5
35,7
49,17
39,6
22,6
6,16
13,10
35,16
19,5
20,28
33,17
38,26
19,9
3,6
27,27
20,2
25,30
30,11
49,1
27,11
6,28
36,29
10,19
30,25
17,29
8,4
21,11
4,13
29,15
41,6
36,23
7,2
10,29
46,11
44,27
18,13
30,9
41,28
18,17
42,30
48,27
16,5
15,25
3,20
16,19
9,17
22,13
18,15
46,27
32,22
10,15
8,17
7,14
16,24
49,24
9,3
11,30
36,9
5,29
12,6
15,8
20,21
23,24
31,12
29,30
50,20
11,22
46,10
36,28
48,30
44,30
38,9
48,6
14,9
36,27
37,24
39,4
31,12
36,17
38,30
28,16
32,24
4,4
19,8
6,11
16,18
40,5
7,1
29,26
4,18
7,14
1,27
14,3
41,5
40,6
32,12
35,1
30,2
40,22
5,20
20,7
23,8
9,13
0,2
18,12
18,26
35,2
13,26
15,13
46,1
12,29
26,11
39,7
31,19
4,27
41,3
19,7
23,23
37,11
4,3
49,16
16,7
41,20
44,11
24,26
22,23
28,10
32,6
31,19
13,20
28,6
0,14
34,6
26,26
14,2
10,10
12,25
36,22
33,8
45,15
35,18
36,23
8,25
27,15
42,11
14,29
20,26
24,24
11,1
1,27
32,7
26,24
23,16
25,24
47,1
15,6
26,13
0,8
24,17
34,2
24,17
28,12
18,22
46,26
48,16
10,14
35,30
23,9
24,21
1,5
23,28
10,28
14,22
35,9
23,3
35,11
8,26
35,3
8,1
42,1
32,15
10,22
14,12
35,14
