10,18
49,19
17,29
12,18
47,27
46,20
35,5
30,2
45,14
41,11
38,3
9,19
16,25
36,1
13,19
16,14
2,21
29,21
25,29
32,15
50,7
16,24
33,14
8,14
6,8
18,12
4,15
42,6
28,12
2,21
9,13
18,17
40,25
13,7
33,5
28,7
13,1
11,8
42,30
24,18
40,19
10,25
4,30
16,17
13,28
20,23
33,12
39,5
22,29
47,4
6,19
45,26
32,3
44,9
37,15
36,17
36,27
42,3
23,10
9,16
10,14
30,4
48,22
35,15
6,9
41,6
12,20
26,14
0,20
11,14
49,26
3,23
30,4
10,17
36,11
11,16
22,8
15,26
19,12
7,8
10,4
38,28
0,13
19,11
25,26
15,12
41,13
9,17
29,26
16,11
19,17
34,5
19,30
32,1
7,26
34,3
23,30
45,11
38,25
12,15
23,9
44,16
4,18
3,20
38,12
26,4
15,30
4,15
6,3
49,22
8,29
11,1
1,4
8,7
36,12
2,3
37,19
5,17
12,14
34,25
3,2
41,26
49,16
26,25
24,7
15,6
20,22
40,24
4,11
17,5
48,4
50,26
5,27
29,9
18,5
23,28
20,6
6,23
46,13
18,17
19,19
48,13
5,25
30,12
49,24
10,1
46,16
8,17
38,4
14,4
25,6
13,25
2,17
33,1
21,20
35,29
25,19
6,17
47,22
0,21
23,17
5,17
32,18
20,3
43,22
1,23
39,30
26,14
19,2
29,20
23,28
3,18
32,27
18,22
20,1
0,10
11,11
31,23
17,10
43,2
46,30
5,14
16,24
18,24
26,16
21,14
11,7
13,3
30,29
31,18
49,7
19,11
36,2
3,3
48,13
45,23
14,22
39,7
14,13
21,9
22,12
25,12
37,14
10,4
32,26
13,1
28,29
15,9
28,5
9,14
