45,27
11,4
17,24
40,17
5,15
7,26
45,15
50,11
29,5
8,25
13,25
28,30
43,27
46,11
3,23
38,24
25,22
30,7
11,9
28,11
10,30
4,26
6,14
32,20
5,28
45,22
28,21
20,16
12,7
40,24
44,25
1,12
47,9
10,30
26,1
23,28
37,11
40,25
49,4
10,2
23,20
40,11
25,13
49,23
35,25
39,19
0,1
0,22
12,13
45,20
34,11
31,11
25,15
16,24
29,9
32,25
11,13
16,14
28,4
31,15
47,1
13,9
17,17
4,29
9,7
44,30
5,13
20,13
20,25
13,29
11,30
3,19
4,1
5,30
28,30
28,30
26,17
24,28
37,27
17,13
29,9
4,4
18,19
13,13
16,19
25,15
22,30
5,9
24,3
50,28
17,11
15,19
44,1
34,24
16,29
47,19
45,7
10,23
20,30
1,8
17,4
21,4
42,6
50,23
10,20
21,8
39,13
15,18
4,10
47,17
9,25
10,17
38,22
18,29
16,18
17,28
29,16
11,29
6,25
27,14
5,15
9,19
44,23
7,15
28,18
9,23
43,20
48,26
28,23
20,7
6,19
27,16
16,19
40,7
42,9
41,11
32,23
16,13
25,14
35,7
8,15
18,10
6,19
50,24
7,8
6,20
10,5
7,18
7,1
3,3
35,28
16,22
47,8
12,16
31,5
40,23
41,9
30,26
11,15
40,19
33,7
13,22
50,30
29,30
15,11
4,16
43,22
41,28
0,4
17,4
49,21
32,15
36,4
35,20
40,12
29,26
28,23
46,3
6,30
35,20
45,29
14,24
32,28
0,30
18,29
20,2
33,14
8,29
46,14
10,9
13,29
33,12
10,14
9,26
13,26
50,16
13,20
28,2
26,1
0,2
18,2
15,23
6,30
48,2
21,15
7,25
23,5
19,17
45,26
6,22
42,30
27,30
34,29
27,25
5,3
1,24
49,22
45,8
8,3
4,4
13,18
2,3
45,10
8,5
10,26
15,27
35,25
29,19
44,30
33,17
47,20
36,15
45,15
35,9
39,13
28,19
7,19
8,8
7,28
11,18
6,2
43,15
45,11
46,19
20,21
34,5
35,14
20,22
37,4
17,7
37,24
19,11
15,9
0,29
46,4
38,28
27,14
47,13
50,24
46,6
48,23
9,3
21,26
5,5
49,3
5,29
27,2
19,3
27,6
3,23
3,25
2,27
6,8
35,3
12,13
19,14
6,10
24,23
45,28
38,13
3,4
9,11
29,11
49,30
25,27
34,14
3,17
40,27
48,17
6,12
22,12
6,1
44,21
6,27
45,26
32,1
2,5
1,4
4,19
34,12
19,19
7,1
35,16
9,7
25,15
12,21
23,13
26,5
23,7
1,10
28,29
17,12
29,7
7,17
10,15
18,13
41,6
18,12
19,10
26,26
25,13
48,29
8,8
33,19
42,23
4,6
50,11
18,24
34,18
18,16
35,7
11,5
14,18
38,13
18,7
27,30
49,10
26,19
38,25
36,25
16,2
9,6
31,26
18,10
28,5
22,16
9,9
35,21
13,25
3,22
44,8
0,9
17,25
14,5
25,28
50,27
26,29
38,15
1,18
11,6
50,27
3,26
46,9
44,24
43,28
36,14
13,3
11,21
35,16
44,27
16,11
45,20
22,18
39,19
14,12
45,1
13,1
38,17
2,29
42,1
48,18
14,12
35,13
29,6
29,12
43,17
0,14
10,24
8,1
17,21
11,24
25,12
24,9
0,16
12,6
10,13
4,24
28,16
31,3
17,4
0,26
6,9
15,29
32,23
22,20
41,9
50,21
40,19
8,20
35,29
37,24
1,22
10,3
48,12
42,3
30,22
44,3
19,21
1,9
49,30
45,1
15,25
16,3
11,21
10,30
31,17
38,1
31,15
35,14
22,3
27,24
14,27
24,6
11,13
31,18
1,24
47,1
13,2
43,23
4,2
32,25
43,2
10,15
5,8
15,26
38,26
15,22
30,6
7,29
23,13
13,6
50,19
18,5
2,30
16,2
46,21
47,20
27,14
4,23
21,12
20,3
8,8
0,15
39,27
47,30
28,3
33,12
5,9
39,14
42,6
36,21
5,23
0,30
49,30
34,3
40,22
43,9
23,15
32,12
21,22
5,13
43,25
41,16
11,20
1,27
5,1
20,1
40,26
10,7
30,20
27,8
21,30
39,19
46,25
33,24
41,21
21,1
48,30
19,12
0,10
29,26
43,24
38,26
29,15
12,17
4,14
3,30
49,28
16,6
38,17
44,2
10,12
5,25
11,27
12,28
43,2
42,20
32,24
33,10
24,24
25,24
14,16
13,22
30,6
36,12
44,30
7,16
6,27
46,26
40,3
11,20
45,19
19,4
26,5
7,6
10,28
12,26
0,13
41,6
43,18
23,15
31,7
3,19
14,29
13,19
18,26
30,20
16,24
45,28
7,16
33,29
24,13
25,1
21,27
49,13
49,6
10,24
31,8
46,14
5,12
4,14
20,16
7,25
5,16
25,18
45,11
40,2
48,26
30,22
31,24
10,15
5,27
41,7
22,1
30,5
30,28
26,17
42,27
7,10
0,1
37,4
17,3
18,1
15,19
9,24
28,13
41,8
4,1
49,19
12,29
19,3
23,14
7,5
47,7
46,23
25,22
32,2
37,29
11,4
4,3
7,13
27,17
16,16
21,8
49,10
32,20
27,27
39,15
30,18
1,15
28,4
29,7
24,24
19,4
24,28
48,3
10,3
27,25
6,26
10,23
16,26
0,16
22,14
26,15
27,29
1,21
22,27
22,16
24,30
7,28
43,19
0,2
30,14
30,7
17,18
28,16
36,30
17,24
46,9
44,16
17,11
20,17
26,15
39,26
20,2
3,18
9,13
32,20
34,15
2,14
18,18
27,21
38,25
26,12
1,10
20,3
12,23
19,15
49,26
8,26
12,24
49,19
25,12
23,21
34,1
7,27
42,29
50,25
22,8
1,4
13,22
47,14
46,23
24,2
31,9
31,9
37,23
46,25
3,21
6,21
19,8
30,18
36,25
6,7
14,23
21,13
13,11
16,17
16,30
5,12
0,16
0,15
38,22
49,27
29,16
48,24
18,10
3,22
19,2
12,28
43,6
30,7
33,15
16,14
19,25
28,14
9,13
16,25
39,9
23,30
38,3
46,23
21,27
50,14
45,15
40,8
2,6
38,9
42,15
45,6
19,16
38,30
34,27
37,2
36,6
2,8
1,27
5,8
0,17
23,4
32,5
6,17
13,28
37,19
5,21
48,29
40,14
40,1
23,15
23,21
39,6
45,23
36,30
48,12
9,13
25,14
28,22
46,14
3,15
12,29
43,14
41,17
29,11
28,29
31,26
9,21
27,8
13,12
27,30
34,4
20,15
8,15
8,4
43,27
1,7
18,12
31,21
19,26
1,4
22,29
32,30
41,24
33,20
17,15
42,7
34,25
43,9
3,14
1,24
40,30
25,25
28,23
23,15
45,13
30,7
23,1
35,21
11,3
38,19
10,15
43,18
40,1
47,25
42,11
39,30
0,20
11,8
13,19
26,18
46,1
2,8
42,15
21,8
20,19
44,6
21,30
28,27
33,22
46,29
27,2
6,12
3,10
24,29
38,20
46,30
48,21
50,2
3,9
40,17
14,1
40,24
6,30
17,19
42,14
38,19
37,3
29,24
1,1
37,11
28,2
30,11
33,11
28,11
25,3
2,24
24,19
41,11
47,13
7,12
31,9
2,11
44,13
39,25
48,19
10,1
2,12
20,19
48,18
38,22
45,2
20,28
30,6
22,22
7,22
35,13
9,4
50,14
50,23
23,30
9,14
43,24
0,8
4,19
33,11
20,25
21,10
35,16
11,21
21,3
17,4
27,20
45,28
24,6
45,7
7,24
3,8
36,21
28,2
38,18
34,20
7,23
2,7
16,19
24,1
41,25
33,10
29,24
3,6
6,30
17,13
14,12
15,11
19,12
30,15
21,25
48,22
9,23
39,14
49,7
7,25
25,1
0,25
26,2
25,4
39,8
11,13
14,3
9,26
2,3
10,11
7,16
7,6
20,24
47,3
48,4
5,30
9,12
12,9
21,3
23,29
38,5
21,15
8,16
22,21
16,30
49,6
27,14
38,12
42,26
37,24
19,4
16,11
6,23
31,9
42,28
23,27
24,22
4,5
45,21
44,23
28,11
44,4
12,3
5,27
36,23
1,9
38,12
5,20
3,8
11,8
47,14
17,5
9,15
50,7
42,2
3,17
37,27
4,15
47,1
14,24
19,2
24,8
31,30
14,29
25,8
2,28
16,16
41,3
45,16
43,18
15,6
33,17
6,1
18,20
7,22
14,15
12,5
12,22
50,25
1,21
0,7
27,19
27,2
35,15
4,17
42,29
8,14
33,14
19,20
42,7
43,17
28,26
42,18
35,5
31,18
46,1
30,29
50,10
48,24
37,13
14,10
21,23
45,18
8,22
20,1
8,2
3,11
5,28
38,29
2,11
14,21
42,6
32,16
44,30
34,22
8,10
27,13
13,28
